,iteration,prompt_version,start,end,type,wh_counter,wh_trap,delta,delta_us,delta_min,avg_wh_counter,avg_wh_trap
69,6,V20,2026-04-21 10:40:09.468163+02:00,2026-04-21 10:41:45.027993+02:00,cluster,9.0,9.685833333333333,95559830.0,95559830.0,1.5926638333333334,339.05460066222383,364.89181699046554
70,6,V20,2026-04-21 10:41:45.028018+02:00,2026-04-21 11:20:37.953295+02:00,global,248.0,249.60222222222222,2332925277.0,2332925277.0,38.88208795,382.6954977092479,385.16793009140173
71,6,V21,2026-04-21 11:20:37.953358+02:00,2026-04-21 11:21:49.667378+02:00,cluster,8.0,7.603611111111111,71714020.0,71714020.0,1.1952336666666667,401.5951134799025,381.69663337796436
72,6,V21,2026-04-21 11:21:49.667403+02:00,2026-04-21 12:01:49.938933+02:00,global,256.0,257.3252777777777,2400271530.0,2400271530.0,40.0045255,383.95656011468003,385.9442518988674
73,6,V22b,2026-04-21 12:01:49.938998+02:00,2026-04-21 12:03:32.123769+02:00,cluster,11.0,11.031944444444443,102184771.0,102184771.0,1.7030795166666666,387.533285170253,388.6586974882979
74,6,V22b,2026-04-21 12:03:32.123795+02:00,2026-04-21 12:44:14.565840+02:00,global,260.0,260.6963888888889,2442442045.0,2442442045.0,40.70736741666666,383.2230131790087,384.2494449034102
75,6,V23,2026-04-21 12:44:14.565903+02:00,2026-04-21 12:45:31.734435+02:00,cluster,8.0,8.131944444444443,77168532.0,77168532.0,1.2861422,373.20912104431375,379.36447981153765
76,6,V23,2026-04-21 12:45:31.734461+02:00,2026-04-21 13:24:30.852867+02:00,global,250.0,250.72194444444443,2339118406.0,2339118406.0,38.98530676666667,384.7603429101485,385.87144527817463
77,7,V18,2026-04-21 13:24:30.852950+02:00,2026-04-21 14:02:47.366459+02:00,global,245.0,245.50361111111113,2296513509.0,2296513509.0,38.27522515,384.0604449063574,384.84990248755383
78,7,V19a,2026-04-21 14:02:47.366518+02:00,2026-04-21 14:04:30.589244+02:00,cluster,11.0,10.825555555555555,103222726.0,103222726.0,1.7203787666666666,383.63644843093954,377.5525168750145
